COUNTRY,CITY,ZONE,NW_AGO,ORDERS
BR,Campina Grande,Campina Grande FS,3,2.0
BR,Florianopolis,SC - FLN - Coqueiros,3,10.0
CL,Santiago De Chile,Farellones,3,0.0
BR,Indaiatuba,Parque Boa EsperanÃƒÂ§a - IND,3,1.0
MX,Lagos De Moreno,LDM Centro,3,2.0
CR,San Jose,Urbanizacion La Paz,3,0.0
BR,Foz Do Iguaçu,PR - FOZ - Vila Militar,3,1.0
MX,Tula De Allende,TDA Santa María Ilucan,3,7.0
BR,Campinas,SP - VCP - Jardim Itatinga,3,4.0
BR,Limeira,FS PARQUE REAL LIM,3,0.0
EC,Cuenca,Chaullabamba,3,1.0
CO,Pasto,Pasto Pucalpa,3,3.0
BR,Indaiatuba,Centro - IND,3,6.0
BR,Americana,DOM JARDIM GIRASSOL AME,3,4.0
CR,Alajuela,ALJ Alajuela Centro-desamparados,3,0.0
BR,Macae,MP Centro/Imbetiba MEA,3,0.0
BR,Mogi Guaçu,Mogi Guaçu MP,3,1.0
BR,Rio De Janeiro,Caxias,3,3.0
BR,Foz Do Iguaçu,PR - FOZ - Centro,3,0.0
MX,Teziutlan,TEZ_Centro,3,5.0
CO,Santa Marta,ZAZUE ESTE,3,3.0
BR,Aracaju,Eduardo Gomes,3,3.0
BR,Joinville,MP Atiradores JOI,3,1.0
BR,Blumenau,FS Petrópolis/Centro/Jardim Blumenau BNU,3,1.0
MX,La Piedad,LPD Centro,3,5.0
BR,Aracaju,Japãozinho,3,1.0
UY,Montevideo,Barra MVD3,3,3.0
BR,Campinas,Jardim Ouro Verde,3,4.0
BR,Foz Do Iguaçu,PR - FOZ - Jardim Jupira,3,2.0
BR,Mogi Das Cruzes,Centro - MOG,3,0.0
BR,Vitoria,Vitoria FS,3,2.0
BR,Cabo Frio,DOM PARQUE CENTRAL CAF,3,0.0
BR,Santos,Jardim Bechara,3,0.0
BR,Maringa,MP Tropical/Vila Vardelina/Jardim Imperial 1 y 2/ Parque Res. Cidade Nova MGF,3,4.0
BR,Campinas,Jardim Nova America,3,0.0
BR,Indaiatuba,Expansao Vila Costa e Silva - IND,3,0.0
BR,Manaus,Manaus FS,3,0.0
BR,Blumenau,MP Velha/Asilo BNU,3,0.0
BR,Joinville,Joinville - BAO VISTA,3,0.0
CL,Arica,Arica,3,1.0
BR,Campina Grande,Campina Grande MP,3,2.0
MX,Lazaro Cardenas,LCS Playa Erendira,3,0.0
BR,Uberaba,Uberaba 2,3,1.0
BR,Itapema,PPR Itapema EMA,3,0.0
BR,Novo Hamburgo,MP Operário/Guarani/Vila Nova NHA,3,1.0
BR,Vitoria,Vitoria MP,3,1.0
CR,Cartago,Paraiso MZ,3,0.0
BR,Limeira,MP JARDIM SANTO ANDRÉ LIM,3,0.0
CR,Cartago,Quircot,3,2.0
BR,Londrina,Cinco Conjuntos,3,2.0
AR,Other,Other,3,4.0
BR,Blumenau,FS Vila Nova/Boa Vista/VIctor Konder BNU,3,2.0
BR,Valinhos,SP - VCP - Valinhos,3,0.0
BR,Rio De Janeiro,Belford Roxo,3,1.0
CR,Alajuela,ALJ Ciruelas,3,0.0
BR,Maringa,MP Jardim Aclimação/Vila Bosque/Vila Marumby/Chácara Paulista MGF,3,0.0
BR,Bauru,FS Vila Bonfim/Vila Universitária/Higienópolis - BAU,3,0.0
BR,Araraquara,SP - ARA - Jardim universal,3,0.0
BR,São Carlos,USP - QSC,3,1.0
MX,Tlaxcala,TXL San José,3,0.0
BR,Bauru,MP Jardim Marambá/Vila Monlevade - BAU,3,0.0
BR,Cuiaba,Cristo Rei,3,0.0
EC,Other,Other,3,0.0
BR,Sertãozinho,Sertãozinho MP,3,0.0
BR,Itanhaem,Itanhaem,3,1.0
BR,Maringa,FS Jardim Universitário/Zona 7/Jardim Ipiranga MGF,3,1.0
BR,Passo Fundo,Passo Fundo Microzona,3,0.0
BR,Campos Dos Goytacazes,MP Parque João Seixas GOY,3,1.0
BR,Foz Do Iguaçu,PR - Foz - Jardim do Horto,3,0.0
BR,Anapolis,MP Vila Santa Maria de Nazareth APS,3,0.0
BR,Cuiaba,MP Jardim Cuiabá/Goiabeira/Santa Rosa - CGB,3,0.0
MX,Santo Domingo Tehuantepec,THC Centro,3,0.0
BR,Bauru,FS Vila Regina - BAU,3,4.0
BR,Cuiaba,Morro da Serra,3,0.0
BR,Anapolis,MP Vila Brasil/Vila Santa Maria APS,3,0.0
BR,Volta Redonda,MP Jardim Amalia VRD,3,1.0
BR,Valparaiso De Goias,DOM CIDADE JARDINS VAL,3,0.0
BR,Cuiaba,MP Poção/Areão/Jardim Guanabara - CGB,3,0.0
BR,Other,SP - BAR - Barueri,3,0.0
BR,São Luis,SAO FRANCISCO,3,0.0
BR,Volta Redonda,MP Tangirinal/ Conforto VRD,3,1.0
BR,Franca,MP Vila Santa Maria FRC,3,0.0
BR,Franca,FS Vila Aparecida FRC,3,0.0
BR,Ourinhos,MP VILA NOVA SÁ OUR 1,3,0.0
CO,Apartado,Apartado,3,3.0
MX,Rio Verde,RVE Rio Verde El Refugio,3,0.0
BR,Blumenau,MP Escola Agrícola/Itoupava Seca/Salto Norte BNU,3,0.0
BR,Franca,MP Vila Imperador FRC,3,1.0
MX,Heroica Cardenas,HCR Centro,3,0.0
BR,Limeira,FS VILA ESTEVE LIM,3,0.0
BR,Araçatuba,BRZ Araçatuba ATU,3,0.0
MX,Tecoman,TCM Centro,3,0.0
CO,Bogota,Calera_arboreto,3,1.0
BR,Vitoria,MP JARDIM LIMOEIRO SER,3,0.0
BR,Vitoria,MP PLANALTO DE CARAPINA SER,3,0.0
MX,Navolato,NVT Novolato,3,0.0
BR,Vinhedo,SP - VCP - Valinhos,3,0.0
BR,Other,SP - SP - Cantareira,3,0.0
CR,Alajuela,ALJ Tambor,3,0.0
BR,Vila Velha,Vila Velha MP,3,0.0
PE,Huanuco,Amarilis,3,0.0
PE,Huacho,Huacho,3,0.0
BR,Caruaru,MP Kennedy/Caiuca/Maria Auxiliadora - CAU,3,0.0
BR,Other,Vila Velha MP,3,0.0
BR,São Carlos,Jd Parque Sisi - QSC,3,0.0
BR,Mogi Das Cruzes,Expansao Yotsu - MOG,3,0.0
CR,Alajuela,ALJ_Urbanizacion_La_Paz,3,0.0
BR,Cuiaba,Várzea Grande,3,0.0
EC,Guayaquil,La Rioja,3,0.0
BR,São Luis,SANTA ROSA,3,0.0
MX,Other,Mid_Sur_Aeropuerto,3,0.0
BR,Joinville,MP Glória JOI,3,0.0
BR,Indaiatuba,Residencial Duas Marias - IND,3,0.0
BR,Amparo,Amparo,3,0.0
PE,Abancay,Las Americas,3,0.0
MX,Papantla,PTL Papantla de Olarte,3,0.0
BR,Vitoria Da Conquista,DOM BNH VIT,3,0.0
BR,Marilia,FS Jardim Tangara/Banzato - MII,3,0.0
BR,Other,SP - DIA - Diadema 2,3,0.0
BR,Nova Friburgo,DOM SUIÇO NFB,3,0.0
BR,Rio Das Ostras,DOM BOCA DA BARRA ROS,3,0.0
MX,Cuauhtemoc,CMO Los Pinos,3,0.0
BR,Indaiatuba,Expansao Jardim Regina - IND,3,0.0
CL,Puerto Varas,Puerto Varas,3,1.0
CO,Pereira,San Felipe,3,2.0
BR,Other,SP - GRU - Jardim Nova Cidade,3,0.0
MX,Rio Bravo,RIB Rio Bravo SUR,3,0.0
AR,Neuquen,Other,3,0.0
BR,Cuiaba,Passagem da Conceição,3,0.0
BR,Petropolis,DOM DUCHAS PET,3,0.0
UY,Montevideo,LAGOMAR,3,0.0
BR,Foz Do Iguaçu,PR - Foz - Bairro Três Fonteiras,3,0.0
MX,Lagos De Moreno,LDM Torrecillas,3,1.0
BR,Other,Vitoria FS,3,0.0
BR,Joinville,MP Bom Retiro JOI,3,0.0
BR,Other,SP - SBC - Campestre / Jardim,3,0.0
BR,São Luis,JARDIM EL DORADO,3,0.0
CL,Los Andes,Los Andes,3,0.0
BR,Aracaju,Barra dos Coqueiros,3,0.0
MX,Chihuahua,Other,3,0.0
BR,Sumare,DOM VILA SANTANA SUM,3,0.0
CR,Cartago,San Isidro MZ,3,0.0
CO,El Retiro,Retiro,3,2.0
BR,Franca,MP Parque Vicente Leporace 1 FRC,3,0.0
BR,Patos De Minas,Patos de Minas,3,0.0
BR,Bertioga,Bertioga MP,3,0.0
BR,Americana,DOM JARDIM MOLLON STA,3,0.0
BR,Limeira,MP VILA ANITA LIM,3,1.0
BR,Other,SP - SP - Santo Amaro/Jabaquara,3,0.0
BR,Other,DF - BSB - Gama,3,0.0
BR,Joinville,MP América/Saguaçu JOI,3,0.0
BR,Maringa,MP Jardim Alvorada/Jardim Pinheiros/Jardim Oasis/Jardim Dourados/Jardim Tupinamba/Vila Morangueira MGF,3,0.0
BR,Maringa,Maringá - RES. ICARO,3,0.0
BR,Other,SP - GRU - Centro,3,0.0
BR,Other,SP - SP - Brasilandia,3,0.0
BR,Brasilia,DF - BSB - Sobradinho,3,0.0
BR,São Luis,TURU,3,0.0
BR,Cuiaba,FS Santa Helena/Araes/Duque de Caxias/Centro Norte/Morada do Sol/Quilombo/Santa Maria - CGB,3,1.0
BR,Caxias Do Sul,MP Mal. Floriano CXJ,3,1.0
CL,Santiago De Chile,Santiago_sur,3,0.0
MX,Cuauhtemoc,CMO Zona Centro,3,0.0
BR,Araraquara,SP -  ARA - Vila de Aracoara,3,0.0
CR,Alajuela,ALJ_Pavas_Ote,3,0.0
BR,Teresopolis,DOM AGRIÕES TRE,3,0.0
PE,Chincha,GROCIO PRADO,3,0.0
BR,Rio De Janeiro,DOM POSTO MARICA MAC,3,0.0
CR,Alajuela,ALJ Alajuela Centro,3,0.0
BR,Foz Do Iguaçu,PR-  FOZ - Jardim Eldorado,3,0.0
BR,Bauru,MP Jardim Niceia/Jardim Colonial/Jardim Sambura - BAU,3,1.0
BR,Maringa,FS Zona 01/Zona 02/Zona 03/Zona 04 MGF,3,2.0
BR,Poços De Caldas,MG -PDC - Centro,3,0.0
BR,Novo Hamburgo,MP Ideal/Ouro Branco/Pátria Amada NHA,3,0.0
BR,Mogi Das Cruzes,Vila Natal - MOG,3,0.0
BR,Indaiatuba,Jardim Itamaraca - IND,3,0.0
CR,Alajuela,ALJ_Pavas_Pte,3,0.0
BR,Poços De Caldas,Country Club - Pocos de Caldas,3,0.0
BR,Itabuna,PH Itabuna ITA,3,0.0
BR,Mogi Das Cruzes,Mogi Das Cruzes,3,0.0
CL,Buin,Buin centro,3,0.0
BR,Itajai,BRZ Itajaí ITJ,3,1.0
BR,Other,SP - SP - Vila Medeiros/Vila Maria,3,0.0
CR,Cartago,Quebradilla MZ,3,0.0
BR,Limeira,MP CHÁRACA BOA VISTA GRAMINHA  LIM,3,1.0
BR,Limeira,MP VILA CASTELAR LIM,3,0.0
BR,Ourinhos,MP JARDIM BRILHANTE OUR,3,0.0
BR,São Carlos,Vila Nery - QSC,3,0.0
BR,Ourinhos,MP JARDIM ESTORIL OUR,3,0.0
BR,Porto Velho,MP Pedrinhas/Jardim América PVH,3,0.0
MX,Valle De Santiago,VDS Valle de Santiago,3,0.0
MX,Ciudad Juarez,Other,3,0.0
BR,Grande São Paulo,Itaquaquecetuba,3,0.0
BR,Campos Dos Goytacazes,MP Parque São Lino GOY,3,0.0
BR,Caxias Do Sul,FS Rio Branco/São Leopoldo/Floresta/Medianeira/São Pelegrino CXJ,3,0.0
BR,Foz Do Iguaçu,PR - FOZ - Bairro Portal,3,0.0
MX,Heroica Cardenas,HCR Norte,3,0.0
BR,Other,SP - OSC - Baronesa/Jardim Elvira,3,0.0
BR,Mogi Das Cruzes,Expansao Centro Sul - MOG,3,0.0
BR,Presidente Prudente,BRZ Presidente Prudente PDT,3,0.0
BR,Cuiaba,Jardim Imperial,3,0.0
BR,Vitoria,Jardim Camburi,3,0.0
BR,Anapolis,MP Vila Goiás/Vila Industrial APS,3,0.0
BR,Other,SP - GRU - Aeroporto,3,0.0
BR,Resende,DOM BARBOSA LIMA RES,3,0.0
BR,Other,Vitoria MP,3,0.0
BR,Foz Do Iguaçu,PR - FOZ - Jardim Niteroi,3,0.0
BR,Macae,MP Granja dos Cavaleiros MEA,3,1.0
MX,Lagos De Moreno,LDM Granadillas,3,0.0
BR,São Luis,MP Vinhais/Jardim Bela Vista SLZ,3,0.0
BR,Foz Do Iguaçu,PR - FOZ - Bairro Morumbi,3,1.0
BR,Franca,MP Vila Santa Cruz FRC,3,0.0
BR,Uberaba,Uberaba 1,3,0.0
BR,São Luis,MP Jardim Renascença SLZ,3,0.0
BR,Marilia,FS Alto Cafezal/Montolar/Santa Olivia - MII,3,0.0
BR,São Luis,ALTO DO PINHO,3,0.0
BR,Montes Claros,MP SANTA RITA MON,3,0.0
BR,Jaragua Do Sul,DOM VILA BAEPENDI JAR,3,0.0
BR,Limeira,FS JARDIM MARIA FLORA LIM,3,0.0
PE,Other,Asia,3,0.0
PE,Talara,TALARA,3,0.0
BR,Chapeco,Chapeco,3,0.0
BR,Other,SP - SP - Granja Viana,3,0.0
BR,Joinville,Joinville - NOVA BRASILIA,3,0.0
BR,Campos Dos Goytacazes,RJ -  CDG - Parque Lulio Negrão,3,0.0
BR,Belo Horizonte,MG - BHZ - Sul,3,0.0
BR,Joinville,Joinville - FATIMA,3,0.0
MX,Rio Verde,RVE Rio Verde El Manantial,3,0.0
CO,Cali,TERRON COLORADO,3,2.0
BR,Cascavel,PH Cascavel CAC,3,0.0
BR,Other,Praia da Costa - Vila Velha,3,0.0
BR,Cuiaba,FS Lixeira/Baú/Jardim Leblon/Bosque da Saúde/Canjica/Terra nova/Dom bosco/Campo Verde - CGB,3,0.0
BR,Aracaju,Soledade,3,5.0
BR,Volta Redonda,MP Santo Agostinho VRD,3,0.0
BR,Araraquara,SP - ARA - Jardim Tangara,3,0.0
MX,Hidalgo De Parral,HDP Centro,3,0.0
PE,Pucallpa,Calleria,3,0.0
BR,Caruaru,FS Universitario - CAU,3,0.0
BR,Florianopolis,SC - FLN - Santo Antonio de Lisboa,3,2.0
BR,Other,SP - GRU - Jardim Pres. Dutra,3,0.0
MX,Rio Bravo,RIB Rio Bravo NTE,3,0.0
BR,Franca,FS Vila FLores FRC,3,0.0
BR,Maringa,Maringá - JARDIM AURORA,3,0.0
BR,Vitoria,MP CARAPINA GRANDE SER,3,0.0
MX,Cancun,cunZona hotelera,3,0.0
BR,Joinville,MP Bom Retiro JOI 2,3,0.0
BR,Porto Velho,MP Embratel PVH,3,0.0
BR,Montes Claros,MP CIDADE SANTA MARIA MON 1,3,0.0
BR,Caxias Do Sul,FS Cristo Redentor/Nossa sra. de lourdes/Centro CXJ,3,0.0
CO,Ipiales,Ipiales,3,2.0
CL,Curico,Curicó,3,0.0
MX,Penjamo,PMO Centro,3,0.0
BR,São Luis,MP Quintas do Calhau/ Parque Athenas SLZ,3,0.0
CR,Alajuela,ALJ_San_Jose,3,0.0
CL,Melipilla,Melipilla centro,3,0.0
BR,Leme,Leme,3,0.0
BR,Campos Dos Goytacazes,MP Jardim Carioca GOY,3,0.0
BR,Porto Seguro,DOM PORTO SEGURO PRS,3,0.0
CO,La Ceja,La Ceja,3,3.0
BR,Bauru,FS Jardim Estoril/Centro - BAU,3,2.0
BR,Other,SP - SP - Vila Matilde/Penha,3,0.0
BR,Novo Hamburgo,Novo Hamburgo MP,3,0.0
BR,Montes Claros,MP MELO MON,3,0.0
BR,Cuiaba,MP Grande Terceiro/Barbado/Jardim California/Jardim Petrópolis/Boa esperança - CGB,3,0.0
BR,Macae,MP Riviera Fluminense/Praia Campista MEA,3,0.0
BR,Maringa,MP Vila Santa Izabel/Jardim Los Angeles/Jardim Maravilha MGF,3,1.0
MX,Monterrey,Santiago,3,0.0
CL,Valdivia,Valdivia,3,0.0
CO,Armenia,El Eden,3,25.0
BR,Barreiras,DOM SANDRA REGINA BAE,3,0.0
BR,Cuiaba,Petrópolis,3,0.0
MX,Guadalajara Eventos,Astro Arenas,3,0.0
BR,Other,SP - GRU - Jardim Matarazzo,3,0.0
BR,Other,SP - SP - Parque do Carmo,3,0.0
BR,Novo Hamburgo,MP Ricão/Petrópolis/Primavera NHA,3,3.0
BR,Itu,Itu,3,0.0
BR,Aracaju,Marcelo Deda,3,2.0
BR,Manaus,Manaus MP,3,2.0
BR,Cuiaba,MP UFMT/Jardim das Américas/Jardim Leblon/Pedregal/Jardim Renascer/Jardim Itália - CGB,3,0.0
BR,Vitoria,MP PARQUE RES. LARANJEIRAS 2 SER,3,0.0
BR,Volta Redonda,MP Nossa SRA. das Gracas VRD,3,0.0
BR,Campos Dos Goytacazes,MP Vila da Rainha GOY,3,0.0
MX,Nacajuca,NCA Jalpa,3,0.0
BR,Anapolis,MP Jardim Bela Vista/Vila Góis APS,3,0.0
BR,Foz Do Iguaçu,PR- FOZ - Vila A,3,0.0
EC,Quito,Aeropuerto,3,0.0
BR,São Carlos,Parque Primavera - QSC,3,0.0
CL,Buin,Linderos,3,0.0
BR,Maringa,PARQUE DAS GREVILEAS,3,0.0
BR,Atibaia,DOM VILA JUNQUEIRA ATI,3,0.0
BR,Santos,Sitio Do Campo,3,3.0
BR,Other,SP - BAR - Alphaville,3,0.0
BR,Betim,Betim MP,3,1.0
BR,Foz Do Iguaçu,PR - FOZ - Jardim Itamarati,3,0.0
BR,Grande São Paulo,SP - SP - Cantareira,3,0.0
BR,Limeira,MP VILA LIMEIRANEA LIM,3,0.0
BR,São Luis,MP Ponta do Farol/ Calhau SLZ,3,0.0
BR,Maringa,Maringá - VILLA EMILIA,3,0.0
PE,Tarapoto,Barrio Comercio,3,0.0
CO,Bogota,Chapinero,2,275633.0
CO,Bogota,Usaquén,2,241475.0
PE,Lima,Miraflores,2,124751.0
CO,Medellin,Poblado_guayabal,2,120384.0
PE,Lima,San isidro,2,113772.0
CO,Medellin,Laureles_belén,2,106250.0
CO,Bogota,Colina,2,100722.0
AR,Buenos Aires,Microcentro,2,96818.0
MX,Ciudad De Mexico,Del Valle-Narvarte,2,93548.0
MX,Ciudad De Mexico,Roma-Polanco,2,83952.0
AR,Buenos Aires,CABALLITO,2,75314.0
AR,Buenos Aires,Palermo,2,75038.0
CO,Barranquilla,Riomar,2,70412.0
PE,Lima,San Borja,2,66970.0
MX,Guadalajara,La estancia,2,63669.0
AR,Buenos Aires,Belgrano,2,56417.0
CO,Cali,Cali Centro oeste,2,53334.0
MX,Ciudad De Mexico,Coyoacan-Pedregal,2,58619.0
CO,Medellin,Envigado,2,50142.0
CO,Bogota,Engativa,2,45772.0
MX,Guadalajara,Zapopan,2,47286.0
BR,Grande São Paulo,Jardins/Pinheiros,2,40308.0
BR,Grande São Paulo,SP - SP - Itaim Bibi,2,40626.0
CO,Bogota,Salitre,2,42682.0
CO,Barranquilla,Miramar y Alamedas,2,39954.0
PE,Lima,Monterrico,2,42828.0
AR,Buenos Aires,Urquiza - Saavedra,2,37189.0
CO,Bogota,Suba,2,36761.0
MX,Ciudad De Mexico,CDMX_coapa_iztapalapa,2,43418.0
CO,Cali,Ingenio Limonar,2,37979.0
PE,Lima,San Miguel,2,38067.0
CO,Medellin,Caribe_centro,2,34475.0
BR,Grande São Paulo,Barra_funda/Lapa,2,30329.0
CO,Medellin,Sabaneta,2,30960.0
CO,Bogota,Fontibon,2,31894.0
MX,Monterrey,San Pedro,2,31595.0
CL,Santiago De Chile,las_condes_vitacura,2,22013.0
CO,Barranquilla,Centro y nor occidente,2,29906.0
MX,Monterrey,Mitras Centro,2,31440.0
AR,Buenos Aires,DEVOTO,2,27164.0
CL,Santiago De Chile,Ñuñoa Providencia,2,22076.0
MX,Ciudad De Mexico,Satélite-Naucalpan,2,31786.0
CO,Bucaramanga,Centro y Cabecera,2,27914.0
CO,Bogota,Kennedy,2,25631.0
CO,Cali,Cali Norte,2,27736.0
CO,Bogota,Candelaria,2,25441.0
CO,Cali,Pance y ciudad jardin,2,24797.0
CO,Medellin,Itagui_y_la_estrella,2,24958.0
MX,Guadalajara,Valle Real,2,25179.0
MX,Monterrey,Contry,2,24811.0
AR,Buenos Aires,Chacabuco - La Boca,2,19850.0
PE,Lima,La Molina,2,20128.0
PE,Lima,Cono norte,2,20814.0
AR,Buenos Aires,Flores,2,20003.0
PE,Lima,Centro Lima,2,20462.0
MX,Puebla,Angelopolis,2,22138.0
CO,Bucaramanga,Floridablanca,2,18459.0
AR,Buenos Aires,Vicente Lopez - Olivos,2,17548.0
CO,Barranquilla,Prado,2,20178.0
MX,Ciudad De Mexico,Tlalnepantla,2,20968.0
MX,Ciudad De Mexico,CDMX_GAM,2,22204.0
MX,Merida,MID_MX NORTE,2,19703.0
CO,Cali,Lido Plametto,2,18777.0
MX,Ciudad De Mexico,Santafe,2,19658.0
MX,Puebla,Centro_calvario,2,20491.0
CO,Cartagena,Bocagrande,2,15310.0
CO,Bello,Bello,2,15159.0
BR,Grande São Paulo,SP - SP - Morumbi/Vila Andrade,2,15359.0
MX,Guadalajara,Oblatos,2,18396.0
AR,Cordoba,Cordoba Centro,2,18182.0
MX,Ciudad De Mexico,CDMX_Agricola_Benito_Juarez,2,19542.0
CO,Bogota,Antonio Nariño,2,15341.0
MX,Monterrey,Cumbres Poniente,2,17175.0
CO,Cartagena,La Castellana,2,14941.0
MX,Monterrey,San Nicolás,2,16548.0
CL,Santiago De Chile,Santiago_centro,2,13370.0
MX,Ciudad De Mexico,Centro-Histórico,2,17846.0
MX,Queretaro,QRO_CENTRO,2,16041.0
CO,Cartagena,Manga,2,14658.0
MX,Guadalajara,La tijera,2,15264.0
MX,Saltillo,SAL_Centro,2,14569.0
PE,Lima,Santa Anita,2,13722.0
CO,Chia,Chia,2,12723.0
PE,Lima,Comas,2,13868.0
AR,La Plata,Plaza italia,2,12878.0
CO,Cartagena,Marbella - Crespo,2,11507.0
CO,Cucuta,Cúcuta All,2,14129.0
MX,Merida,MID_FRANCISCO DE MONTEJO,2,13803.0
CO,Santa Marta,Centro,2,12301.0
PE,Lima,Chorrillos,2,12769.0
AR,Buenos Aires,San Isidro - Victoria,2,11540.0
CO,Barranquilla,Villa Campestre,2,12161.0
CO,Ibague,Guabinal,2,13030.0
PE,Lima,San Juan de Miraflores,2,11264.0
BR,Grande São Paulo,Se/Ipiranga,2,9891.0
MX,Ciudad De Mexico,Aragón-Ecatepec,2,14292.0
MX,Hermosillo,Hmo_Centro,2,12155.0
CO,Cali,Zona unico oriente,2,11154.0
BR,Grande São Paulo,SP - SP - Santo Amaro/Jabaquara,2,9774.0
MX,Monterrey,Santa Catarina,2,11118.0
AR,La Plata,Malvinas los hornos,2,10190.0
MX,Reynosa,Reynosa_centro,2,9277.0
MX,Merida,MID_CENTRO,2,10650.0
MX,Merida,MID_CAUCEL PONIENTE,2,11269.0
PE,Trujillo,Centro Trujillo,2,11314.0
MX,Monterrey,Centro,2,9810.0
MX,Guadalajara,Tlaquepaque,2,10286.0
AR,Buenos Aires,Lomas de Zamora - Banfield,2,9149.0
CO,Armenia,Centro,2,10420.0
MX,Monterrey,MTY_Guadalupe,2,11480.0
CO,Monteria,Centro,2,10281.0
CO,Chia,Cajicá,2,8709.0
MX,Ciudad De Mexico,Interlomas,2,11214.0
MX,Hermosillo,Hmo_Poniente,2,9226.0
MX,Nogales,Nogales,2,9068.0
PE,Arequipa,Cercado Arequipa,2,9262.0
MX,Queretaro,QRO_EL_PUEBLITO,2,9666.0
MX,Ciudad De Mexico,Bosques,2,10315.0
CO,Pereira,Pinares Sur,2,9379.0
MX,Monterrey,Escobedo,2,10174.0
CL,Santiago De Chile,lo_barnechea,2,5575.0
CO,Monteria,Norte,2,8734.0
MX,Cancun,Cun Centro,2,8075.0
EC,Quito,Carolina,2,9948.0
AR,Buenos Aires,Ramos,2,8128.0
MX,Veracruz,VER_Centro,2,8320.0
MX,Merida,MID_AMERICAS TEMOZON,2,9669.0
AR,Buenos Aires,Liniers - Lugano,2,7369.0
CO,Bucaramanga,Cacique y Sur,2,7061.0
CO,Armenia,Armenia Sur,2,8351.0
CO,Villavicencio,Villavo sur,2,7697.0
CO,Bucaramanga,Norte,2,7188.0
MX,Colima,Col_Col,2,7156.0
MX,Uruapan,Uruapan,2,7477.0
MX,Morelia,MOR Las Américas,2,8429.0
AR,Rosario,Rosario (Centro),2,5794.0
MX,Monterrey,La Fe,2,7895.0
MX,Torreon,Tor_sur,2,7256.0
CO,Pereira,Pinares_Dosquebradas,2,7829.0
MX,Puerto Vallarta,Pvr_puertovallarta,2,6754.0
CO,Manizales,centro,2,9009.0
MX,Playa Del Carmen,PDC_1,2,6989.0
CL,Santiago De Chile,La Florida San Joaquin,2,5827.0
AR,Buenos Aires,Lanus,2,6600.0
CL,Santiago De Chile,macul,2,6059.0
CO,Rionegro,Rio Negro,2,6115.0
MX,Merida,MID_KANANSIN,2,7415.0
CO,Villavicencio,Villavo Norte,2,7216.0
BR,Grande São Paulo,SP - SBC - Baeta/Santo André,2,5958.0
AR,Buenos Aires,Caseros - Bonich,2,6182.0
MX,Ciudad De Mexico,Coacalco,2,9285.0
MX,Culiacan,Barrancos_Primavera,2,7096.0
CO,Tunja,Tunja,2,8427.0
MX,San Luis Potosi,SLP_Centro,2,6870.0
BR,Rio De Janeiro,Botafogo,2,6243.0
MX,Culiacan,Centro,2,6964.0
BR,Recife,PE - REC - Zona Sul,2,5473.0
MX,Saltillo,SAL_Norte,2,6808.0
PE,Arequipa,Paucarpata,2,6432.0
MX,Puebla,San_sebastian,2,6893.0
MX,Oaxaca,Oax_Centro,2,6717.0
BR,Fortaleza,ce_for_aldeota/coco,2,5959.0
CO,Santa Marta,Troncal,2,6213.0
MX,Queretaro,QRO_CENTRO_SUR,2,6927.0
MX,Monterrey,MTY_Apodaca_Huinalá,2,6693.0
PE,Chiclayo,Centro Chiclayo,2,6981.0
MX,Veracruz,VER_Costa-Oro,2,6999.0
MX,Nuevo Laredo,Nlar_centro,2,5808.0
CO,Pereira,Cuba,2,6367.0
CO,Bogota,Bosa,2,6076.0
BR,Belo Horizonte,MG - BH -Centro Sul,2,6221.0
BR,Recife,PE - REC - Zona Norte,2,5206.0
MX,Monterrey,Apodaca Centro,2,6429.0
MX,Guadalajara,Tonalá,2,6578.0
AR,Mar Del Plata,MAR_DEL_PLATA_CENTRO,2,5916.0
MX,Tampico,Tam_aeropuerto,2,6343.0
CO,Manizales,Zona La Enea,2,6594.0
BR,Grande São Paulo,SP - SCS - São Caetano/Sacomã,2,5075.0
PE,Trujillo,Vista Alegre,2,6102.0
AR,Buenos Aires,Munro,2,5271.0
MX,Los Mochis,Moch_1,2,6168.0
MX,Saltillo,SAL_Mirasierra,2,5510.0
MX,Queretaro,QRO_REFUGIO_ZIBATA,2,6308.0
BR,Rio De Janeiro,Leblon,2,4916.0
CL,Santiago De Chile,la_reina_penalolen,2,4254.0
AR,Buenos Aires,San Justo - Villa Madero,2,4782.0
CO,Popayan,Popayan Centro,2,5563.0
AR,Buenos Aires,Moron - El Palomar,2,4743.0
MX,San Luis Potosi,SLP_Sendero,2,5418.0
MX,San Luis Rio Colorado,San Luis Río Colorado,2,4906.0
BR,Grande São Paulo,SP - SP - Mooca/Tatuapé,2,4468.0
AR,Buenos Aires,Villa Ballester,2,4370.0
MX,Torreon,Tor_centro,2,4753.0
MX,Tijuana,TIJ_Centro_Norte,2,5022.0
MX,Saltillo,SAL_El Mimbre,2,5015.0
MX,Culiacan,Valle_Alto,2,5296.0
MX,Playa Del Carmen,PDC_Villas_del_Sol,2,4818.0
MX,Cuernavaca,CVA-Norte,2,4826.0
PE,Lima,Campoy,2,5115.0
MX,Monclova,Monclova,2,4341.0
CO,Mosquera/ Funza,Mosquera - Funza,2,4534.0
MX,Torreon,Tor_norte,2,4850.0
MX,Queretaro,QRO_DELEG_FELIZ_OZORES,2,4843.0
